scenario,drifted_period,event_time,correlation_id,target_kind,target_value,fan_in_count,epoch_age_seconds,triggering_source_ip,ti_matched,signal_id_count,label
ambiguous_mid,False,2026-07-01T09:56:36.860088+00:00,3b40306d-d226-418f-961f-a488c415a2da,user,user_803,7,4817.94,203.0.113.140,True,2,1
benign_slow_natural,False,2026-07-01T09:58:36.275795+00:00,a729ae11-3fce-4acf-83ff-fc22c4e420c2,user,user_928,2,63833.95,203.0.113.57,False,2,1
loud_burst,False,2026-07-01T10:05:25.061124+00:00,63a628ce-8df2-4c43-a477-a3936b07173e,user,user_4594,18,236.25,203.0.113.145,False,3,1
loud_burst,False,2026-07-01T10:06:46.138922+00:00,4e7eb3ec-cc5b-4442-9cce-8de4fb5ad030,user,user_1199,13,80.65,203.0.113.72,True,2,1
loud_burst,False,2026-07-01T10:08:10.761097+00:00,f09a7f01-8c3b-4937-87fd-dbd352dbcc15,user,user_1664,25,86.78,203.0.113.203,False,3,1
loud_burst,False,2026-07-01T10:08:34.238458+00:00,267f5008-3bab-4f19-a334-1f882133ae07,user,user_1789,35,243.47,203.0.113.241,True,2,1
benign_slow_natural,False,2026-07-01T10:10:54.565635+00:00,fa81393b-b703-432e-93ec-5122cd67b37d,user,user_3499,2,55787.87,203.0.113.9,False,1,0
benign_shared_nat,False,2026-07-01T10:11:33.398453+00:00,2d581f1a-7ed6-406c-be16-879e6edc4fad,user,user_148,9,4959.7,203.0.113.130,False,3,0
ambiguous_mid,False,2026-07-01T10:14:08.629382+00:00,0de84fb1-f29b-4531-b7c5-7adacde661c3,user,user_980,4,8023.52,203.0.113.247,False,2,1
benign_slow_natural,False,2026-07-01T10:15:40.282394+00:00,593d02ae-7bdd-4266-8945-3935284ec10d,user,user_4866,3,51775.1,203.0.113.170,False,2,0
ti_confirmed,False,2026-07-01T10:20:07.737306+00:00,ded06cdd-db3a-4025-a264-949cd2badd13,user,user_3539,2,54450.11,203.0.113.180,True,3,1
benign_slow_natural,False,2026-07-01T10:22:12.612101+00:00,5392becb-f432-4e54-8cfe-028a1f0c12ac,user,user_2628,4,32383.22,203.0.113.154,False,2,0
ti_confirmed,False,2026-07-01T10:28:11.239859+00:00,4acbe9cd-bcfc-4b9b-9913-82fc59052355,user,user_1963,4,47931.07,203.0.113.167,True,2,1
benign_quiet,False,2026-07-01T10:30:00.191636+00:00,7128a2d0-69d2-4a6d-86df-59e1f264c27a,user,user_2929,2,1834.52,203.0.113.182,False,1,0
benign_slow_natural,False,2026-07-01T10:38:40.192516+00:00,26bf6516-46b3-4126-aefb-3fec2366afa4,user,user_3810,2,45544.03,203.0.113.28,False,1,0
low_and_slow,False,2026-07-01T10:42:20.884605+00:00,7a4f9d6c-b2f7-41cd-bcbe-4e04a266b582,user,user_735,22,,203.0.113.52,False,3,1
ambiguous_mid,False,2026-07-01T10:51:50.610206+00:00,14b6c828-a372-41d8-8ca4-13420d1125c4,user,user_4836,7,17838.65,203.0.113.70,False,2,1
ambiguous_mid,False,2026-07-01T10:53:46.875211+00:00,abb389c9-e3e8-466a-84e3-6aa5f47a5452,user,user_4652,4,13832.36,203.0.113.48,False,1,0
benign_quiet,False,2026-07-01T10:57:33.355627+00:00,d9809c6e-52fd-464f-ad1b-447fa13ec490,user,user_4817,2,2097.48,203.0.113.240,False,2,1
loud_burst,False,2026-07-01T11:08:31.076929+00:00,37f166e9-afeb-492e-adb9-d7f961c6beeb,user,user_2878,13,147.56,203.0.113.123,False,1,1
ti_confirmed,False,2026-07-01T11:09:29.321157+00:00,4dc62167-bb43-4c51-a142-4d38f23df410,user,user_4948,6,27995.02,203.0.113.236,True,3,1
low_and_slow,False,2026-07-01T11:17:39.218285+00:00,f98b646d-e4f6-4857-aaf0-4489bfc89825,user,user_4161,18,78235.78,203.0.113.183,False,2,1
benign_shared_nat,False,2026-07-01T11:23:24.968971+00:00,f38c57e4-6ea0-4f56-be91-b418c4d948e3,user,user_4941,6,,203.0.113.192,,3,0
low_and_slow,False,2026-07-01T11:44:41.556165+00:00,3f611bb8-bf41-4501-94ca-3b51a2277c52,user,user_1489,19,40374.02,203.0.113.101,False,1,1
loud_burst,False,2026-07-01T11:55:00.386524+00:00,fc65ed61-bbc1-4df7-a7b2-671a7dea2b2d,user,user_1896,32,179.91,203.0.113.94,False,1,1
low_and_slow,False,2026-07-01T11:55:16.276706+00:00,4d82bb70-eae1-45a6-b367-a39d08f98238,user,user_2609,6,51643.34,203.0.113.155,True,2,1
benign_shared_nat,False,2026-07-01T11:56:43.633945+00:00,152112b8-49bb-4503-ace0-0976d954c3e0,user,user_1351,,7992.37,203.0.113.96,False,3,0
ti_confirmed,False,2026-07-01T12:00:31.664965+00:00,7f1495c2-a676-47da-84de-b849a23febdc,user,user_60,5,34953.63,203.0.113.190,True,2,1
ti_confirmed,False,2026-07-01T12:04:17.182014+00:00,74dff0dd-d726-4aca-aa8c-52f99fb2b8fa,user,user_27,9,14246.84,203.0.113.37,True,1,1
low_and_slow,False,2026-07-01T12:11:11.956065+00:00,49a45b3e-d740-4817-a8e5-5e9740d042f8,user,user_365,10,66109.27,203.0.113.142,False,3,1
loud_burst,False,2026-07-01T12:11:36.629300+00:00,67ac160b-9e2d-48ae-a998-0e51c80a7801,user,user_551,27,,203.0.113.159,False,2,1
benign_quiet,False,2026-07-01T12:16:41.040911+00:00,69718753-8006-4403-80f4-ac54ea12a9d8,user,user_1848,3,2936.04,203.0.113.226,False,2,0
benign_slow_natural,False,2026-07-01T12:17:19.529910+00:00,daeaa3eb-ebba-4b55-af56-56ad702d7cdc,user,user_4428,4,37783.56,203.0.113.219,False,2,0
ambiguous_mid,False,2026-07-01T12:17:45.230962+00:00,999ed3b6-b0d8-47ce-b408-02ce1f2c8009,user,user_4202,6,15621.08,203.0.113.211,False,3,0
loud_burst,False,2026-07-01T12:19:07.629296+00:00,1649e74d-f552-4621-ae14-3b58e05f0feb,user,user_4087,18,134.06,203.0.113.185,False,2,0
benign_quiet,False,2026-07-01T12:20:08.074481+00:00,b6fc7bb4-1b83-4fbc-86e4-df9a29917a1d,user,user_2564,,2668.23,203.0.113.32,False,2,0
ti_confirmed,False,2026-07-01T12:22:22.873023+00:00,b3c95a74-d5c0-4efc-8e01-e81274cc97da,user,user_797,8,10951.19,203.0.113.68,True,1,1
ti_confirmed,False,2026-07-01T12:26:00.109432+00:00,da25cc9e-651a-45bf-b07a-04773a1993f0,user,user_1519,2,32437.48,203.0.113.168,True,2,1
ti_confirmed,False,2026-07-01T12:30:48.699348+00:00,3b3dd353-c3e2-45fd-a688-7e0eda6809d6,user,user_2024,8,42394.58,203.0.113.181,True,2,1
ti_confirmed,False,2026-07-01T12:32:08.255146+00:00,c98d1913-cb6e-469c-8c0f-460b5e7449ee,user,user_3920,8,16070.99,203.0.113.162,True,1,0
low_and_slow,False,2026-07-01T12:32:11.227844+00:00,09559c69-3f91-410e-9ad4-a08a9b217c1b,user,user_1271,11,70786.57,203.0.113.84,False,1,1
ti_confirmed,False,2026-07-01T12:40:06.869668+00:00,a30e121e-ea1c-4e2a-bd5a-68690aca5916,user,user_4274,3,33291.9,203.0.113.31,True,3,1
ti_confirmed,False,2026-07-01T12:43:36.351448+00:00,8eb06a13-29c9-474d-bc7b-f963e5cb40ba,user,user_569,1,70244.44,203.0.113.101,True,2,1
loud_burst,False,2026-07-01T12:43:41.420961+00:00,f78f5f17-1057-4064-b45b-3b3239ce9aa2,user,user_1528,19,257.71,203.0.113.20,False,1,1
loud_burst,False,2026-07-01T12:47:35.741482+00:00,0c65045c-7de4-4b9b-b459-8e67de00b6ac,user,user_3959,,220.22,203.0.113.29,False,3,1
benign_shared_nat,False,2026-07-01T12:48:57.739297+00:00,265b4252-e33f-451a-9672-05996ae6ece0,user,user_9,7,9961.28,203.0.113.96,False,3,0
ambiguous_mid,False,2026-07-01T12:52:11.408946+00:00,eb4ef238-9c57-429c-9ea6-3ac1c08db78e,user,user_1353,,10123.34,203.0.113.179,False,1,0
ambiguous_mid,False,2026-07-01T12:53:56.223169+00:00,1dbf19cb-0264-44b5-a4c2-b29ff2f8cb10,user,user_3652,4,11289.69,203.0.113.80,False,3,0
benign_quiet,False,2026-07-01T12:54:29.004912+00:00,6b7df33a-ebcc-4bb9-9bbb-6fe1c1b815e0,user,user_266,1,1554.48,203.0.113.228,False,2,0
benign_quiet,False,2026-07-01T13:01:41.134375+00:00,ce918a30-a63a-4c2c-9834-9452badd7c7f,user,user_2949,2,3540.09,203.0.113.16,False,1,0
benign_quiet,False,2026-07-01T13:06:02.812723+00:00,93bbf61e-5e64-4d05-ad17-322bd78f96aa,user,user_4135,3,2635.17,203.0.113.167,False,1,0
low_and_slow,False,2026-07-01T13:12:32.648556+00:00,b37639c3-b05b-4bde-b1aa-da153af8172c,user,user_3709,,40766.58,203.0.113.10,True,1,1
loud_burst,False,2026-07-01T13:12:44.934784+00:00,08f7eef6-4db7-49b9-a7e7-a568b54c514f,user,user_2830,,198.97,203.0.113.21,False,2,1
benign_slow_natural,False,2026-07-01T13:16:37.350460+00:00,eb1a4dbe-02bf-4d6c-852f-10bb361b26cf,user,user_4545,3,42596.3,203.0.113.206,False,3,0
ambiguous_mid,False,2026-07-01T13:17:32.874471+00:00,98abb79c-e192-4368-b379-815450f6c411,user,user_2257,7,4660.37,203.0.113.88,True,2,0
low_and_slow,False,2026-07-01T13:20:02.302785+00:00,015d76ff-b85f-4b3a-9e06-c7fd35b75b89,user,user_2263,14,57748.06,203.0.113.80,True,2,1
loud_burst,False,2026-07-01T13:21:35.125553+00:00,fbf0f648-4cbe-4827-ab47-f0b49642d6cd,user,user_3976,17,257.84,203.0.113.176,False,2,1
benign_shared_nat,False,2026-07-01T13:26:41.354617+00:00,d1d6e5e5-900e-401d-9932-ef1ece9df0e7,user,user_51,8,32774.7,203.0.113.10,False,2,0
ambiguous_mid,False,2026-07-01T13:30:20.422284+00:00,31856a4d-8e35-41d7-82a4-28ebebcf5032,user,user_1731,4,,203.0.113.202,False,1,0
ambiguous_mid,False,2026-07-01T13:32:22.111316+00:00,18ec8ae3-0bfb-4676-b2c3-3356dcb2682a,user,user_3226,4,9242.55,203.0.113.98,False,1,0
benign_shared_nat,False,2026-07-01T13:32:37.043042+00:00,a78136b9-747f-4071-af4c-6b30c17273d0,user,user_956,5,10716.14,203.0.113.90,False,1,0
benign_quiet,False,2026-07-01T13:33:10.325203+00:00,faf1ac16-8875-4156-a9a0-6c57725661ee,user,user_2455,3,87.05,203.0.113.67,False,3,0
loud_burst,False,2026-07-01T13:39:37.196109+00:00,058c0ff2-a674-41d4-8441-de992e832e79,user,user_3441,8,,203.0.113.75,False,3,1
benign_slow_natural,False,2026-07-01T13:44:48.498588+00:00,b95a222d-b00d-419f-977a-b05802658cb1,user,user_1658,3,59849.84,203.0.113.162,False,2,0
ti_confirmed,False,2026-07-01T13:48:02.205668+00:00,b8823237-8c6e-4a1f-be22-33dd7d85c52b,user,user_4630,,,203.0.113.12,True,2,1
loud_burst,False,2026-07-01T13:48:31.390396+00:00,b7ebeefd-5083-4af6-afcf-acb8df63c388,user,user_2735,16,,203.0.113.35,True,2,1
benign_quiet,False,2026-07-01T13:53:15.723392+00:00,f1512e97-3ee5-4ba8-85c7-1500a2f2af1b,user,user_2071,,3465.95,203.0.113.119,False,3,0
ambiguous_mid,False,2026-07-01T13:55:54.528592+00:00,c7ef90e8-a37f-41bf-8cbd-1d28bc941d01,user,user_175,6,17274.13,203.0.113.89,False,3,0
low_and_slow,False,2026-07-01T13:56:21.437706+00:00,21242ace-6f10-4f87-99d2-8753b9582af1,user,user_4287,,,203.0.113.241,False,3,1
benign_slow_natural,False,2026-07-01T13:58:42.938701+00:00,d4ffa51e-37ee-4f97-9900-7c11b123963d,user,user_4668,4,30752.74,203.0.113.208,False,1,0
ti_confirmed,False,2026-07-01T13:59:38.320594+00:00,3aed68ba-4bb2-4fbc-a03d-bac53306e8a3,user,user_3803,2,13873.16,203.0.113.86,True,1,1
benign_shared_nat,False,2026-07-01T14:03:32.817347+00:00,7c852887-e579-437f-b622-6c3425b9d2eb,user,user_4479,8,,203.0.113.59,False,1,0
loud_burst,False,2026-07-01T14:05:14.076336+00:00,b1650305-f03b-4510-a5b3-cea1848bc699,user,user_2914,13,228.62,203.0.113.156,False,3,1
loud_burst,False,2026-07-01T14:08:18.169665+00:00,ef30a8cd-92f0-42c5-b315-0191947a3df9,user,user_2568,27,171.2,203.0.113.182,False,1,1
benign_quiet,False,2026-07-01T14:09:26.966097+00:00,b6551900-8ddb-40de-9e64-80c987d7968f,user,user_49,,2495.61,203.0.113.185,False,3,0
loud_burst,False,2026-07-01T14:15:03.621491+00:00,51f0e542-09bc-4b53-be79-64ada6e25c0e,user,user_4924,23,226.55,203.0.113.96,False,1,1
ambiguous_mid,False,2026-07-01T14:19:32.333431+00:00,c732d29d-40e7-4cc2-bb7b-3d1cfe641146,user,user_3065,7,11786.88,203.0.113.64,False,3,0
loud_burst,False,2026-07-01T14:21:22.943689+00:00,67a97ebb-c1b9-4fe9-a4b2-f1e887190c90,user,user_3289,25,252.72,203.0.113.120,True,2,1
ambiguous_mid,False,2026-07-01T14:23:00.447085+00:00,fc0af18d-b9f3-4cf2-901a-88fd3578408e,user,user_970,7,5733.22,203.0.113.71,True,3,0
benign_shared_nat,False,2026-07-01T14:24:06.203750+00:00,c3c09beb-f77a-4ee0-bed2-6a6c61546d23,user,user_2560,9,27381.28,203.0.113.95,False,3,0
ti_confirmed,False,2026-07-01T14:25:35.560645+00:00,f925b0be-bc17-4dda-8d6e-dcceec952f65,user,user_4002,7,33342.81,203.0.113.64,True,2,1
benign_slow_natural,False,2026-07-01T14:26:17.717224+00:00,91270576-5d67-4c8a-8553-81b9f1ba6ae4,user,user_4235,,41486.8,203.0.113.154,False,1,0
ti_confirmed,False,2026-07-01T14:28:56.227437+00:00,9f1f4375-8179-4113-a8e4-00f21dd140f3,user,user_1301,10,28215.4,203.0.113.180,True,1,1
low_and_slow,False,2026-07-01T14:31:01.650027+00:00,90d4ecee-6d13-467d-bca2-51f8e3ffb743,user,user_700,13,34908.92,203.0.113.86,False,1,1
benign_slow_natural,False,2026-07-01T14:31:08.875670+00:00,6322a324-e4f7-4f69-b078-034c8f877770,user,user_4263,2,76612.83,203.0.113.39,False,3,0
benign_quiet,False,2026-07-01T14:35:01.857412+00:00,9ea9a87e-95bb-4ad1-8fce-e426f41ad368,user,user_980,1,1233.29,203.0.113.141,False,3,0
loud_burst,False,2026-07-01T14:35:44.147757+00:00,19d225ef-6131-4694-a72e-1bddcb09889c,user,user_1704,16,247.58,203.0.113.28,False,3,1
benign_shared_nat,False,2026-07-01T14:36:50.555466+00:00,991daedf-5660-4590-98fa-fa4938a65c94,user,user_1318,,32375.51,203.0.113.102,False,2,0
ti_confirmed,False,2026-07-01T14:44:44.678024+00:00,8e70c181-6aec-454f-a1e7-9051659b044b,user,user_4143,,56395.67,203.0.113.82,True,3,1
low_and_slow,False,2026-07-01T14:45:50.912371+00:00,f4ae61c2-6f2f-4229-9abd-abf6421aebce,user,user_2330,10,62836.79,203.0.113.157,False,2,1
ambiguous_mid,False,2026-07-01T14:46:20.516988+00:00,0f33d169-3626-48a8-9f66-71b398131285,user,user_3264,,3524.12,203.0.113.50,False,2,0
ti_confirmed,False,2026-07-01T14:48:44.961981+00:00,ca9b1936-02e4-4ec0-8306-5e9f116b9f71,user,user_2517,9,367.62,203.0.113.33,True,3,1
benign_slow_natural,False,2026-07-01T14:54:53.986864+00:00,31710c17-d9cb-47ac-8f8a-561dee084800,user,user_2085,2,52829.23,203.0.113.2,False,2,0
ti_confirmed,False,2026-07-01T14:58:11.511438+00:00,40b91b79-564c-49f4-9c64-32aecb48a24a,user,user_3296,9,32755.69,203.0.113.254,True,3,1
benign_slow_natural,False,2026-07-01T15:16:34.990409+00:00,627d0314-073b-46cc-82e6-8b08b8ce1913,user,user_1648,2,30525.85,203.0.113.34,False,3,0
benign_shared_nat,False,2026-07-01T15:17:17.603714+00:00,983685f2-83d0-4911-813f-e89b2fd88b21,user,user_1341,,,203.0.113.136,False,1,0
low_and_slow,False,2026-07-01T15:31:34.208610+00:00,5c59118a-3c58-489b-af3b-89dde71cfff0,user,user_4287,18,17062.46,203.0.113.147,False,2,0
benign_quiet,False,2026-07-01T15:32:38.736181+00:00,df994a43-3bc2-4d9d-8778-202df21609f9,user,user_3534,1,2751.29,203.0.113.28,False,1,0
ambiguous_mid,False,2026-07-01T15:34:15.083970+00:00,32c471a9-6b3b-4e38-ae4e-45321b83bd19,user,user_243,6,11734.3,203.0.113.166,False,1,0
benign_shared_nat,False,2026-07-01T15:35:27.046160+00:00,c0608e82-4dcc-4510-85e8-af615061ce39,user,user_2952,5,29228.41,203.0.113.8,False,3,0
ti_confirmed,False,2026-07-01T15:37:25.687325+00:00,0d408e0a-926c-4fbc-82cf-e8f16a23201a,user,user_4375,3,9569.05,203.0.113.81,True,2,1
ambiguous_mid,False,2026-07-01T15:38:53.081242+00:00,ff2e67a8-8dc3-4ef2-9640-b52e671f9361,user,user_2620,,9870.9,203.0.113.160,False,2,0
benign_quiet,False,2026-07-01T15:50:06.253841+00:00,41b63e7c-d8f9-48e9-90b8-f3c66e436f57,user,user_3415,,2158.57,203.0.113.40,False,1,0
benign_slow_natural,False,2026-07-01T15:55:12.535605+00:00,023b2cce-adec-4691-a687-deb3d6887ec3,user,user_2384,2,70706.77,203.0.113.90,False,1,0
ambiguous_mid,False,2026-07-01T15:55:53.673854+00:00,06128caf-1387-4d04-9d29-64aa669245df,user,user_156,,8094.26,203.0.113.130,False,3,0
loud_burst,False,2026-07-01T15:58:56.818253+00:00,6629e852-69ec-4eee-b98e-b92dcd1f8d91,user,user_207,18,138.4,203.0.113.204,False,3,1
benign_slow_natural,False,2026-07-01T16:01:18.460717+00:00,a71eb2b5-9521-4fde-b8a9-f8181cac2fc0,user,user_3743,2,58948.66,203.0.113.193,False,2,0
benign_slow_natural,False,2026-07-01T16:17:54.685522+00:00,ddf503b9-209f-4bc2-b44e-2d3d462651ae,user,user_704,3,54303.47,203.0.113.11,False,2,0
loud_burst,False,2026-07-01T16:20:49.086656+00:00,e3790268-79ee-49ba-9ab5-ece2ae95f70f,user,user_2519,16,26.04,203.0.113.29,False,2,1
benign_slow_natural,False,2026-07-01T16:21:47.421637+00:00,006a2ba2-e89a-4496-9cf2-37d1dd43b89c,user,user_914,3,82562.94,203.0.113.73,False,3,0
ambiguous_mid,False,2026-07-01T16:24:05.488146+00:00,6390dd02-311a-4d62-a2e3-35743d31007a,user,user_3183,5,11195.8,203.0.113.120,False,2,1
benign_quiet,False,2026-07-01T16:32:59.307263+00:00,3833288a-29d8-4dcc-95b2-7201a995fba9,user,user_4051,1,1860.46,203.0.113.172,False,3,0
benign_slow_natural,False,2026-07-01T16:33:05.490935+00:00,9c465880-c325-4245-acb5-82b29d93949e,user,user_2187,4,35258.93,203.0.113.195,False,3,0
ambiguous_mid,False,2026-07-01T16:37:38.855052+00:00,8117227c-604a-41f3-809c-04b7f7ae14d4,user,user_1155,7,9736.04,203.0.113.171,False,1,1
benign_quiet,False,2026-07-01T16:39:04.307873+00:00,871e7952-f04b-4157-b503-c98b5071049a,user,user_2968,3,530.8,203.0.113.50,False,2,0
loud_burst,False,2026-07-01T16:42:44.431787+00:00,64160d7f-8391-4527-8a54-681a29ee137f,user,user_2533,16,248.86,203.0.113.133,False,2,1
ti_confirmed,False,2026-07-01T16:42:52.626052+00:00,db9e72a5-bca6-4b4a-99db-919758800eb6,user,user_2879,,,203.0.113.6,True,2,1
ambiguous_mid,False,2026-07-01T16:57:13.626340+00:00,1e8e55c0-af07-4337-a1f6-da6915892ae7,user,user_1923,6,,203.0.113.92,False,1,0
benign_shared_nat,False,2026-07-01T16:58:03.672400+00:00,05856936-6516-4c03-bd12-d8caf9b0ef2e,user,user_4905,6,,203.0.113.43,False,2,0
loud_burst,False,2026-07-01T17:03:03.709162+00:00,fab1e969-f0c1-4607-bdf3-e99b98335655,user,user_2957,29,95.13,203.0.113.246,False,3,1
benign_quiet,False,2026-07-01T17:13:56.430753+00:00,a256fc7d-50c7-46f5-9aa3-9dbc09d94f1e,user,user_3783,1,2415.45,203.0.113.4,False,2,0
ti_confirmed,False,2026-07-01T17:16:32.556357+00:00,2edecc90-989c-44aa-86d0-3a5ffc12d25c,user,user_104,6,29307.82,203.0.113.177,True,1,1
ti_confirmed,False,2026-07-01T17:16:47.414204+00:00,b0bfb978-682c-49ca-9ee5-0a5c55b66137,user,user_3859,7,49843.22,203.0.113.230,True,2,1
benign_slow_natural,False,2026-07-01T17:17:44.934272+00:00,4e53f5bc-2e78-442c-bef1-b991fd8f3a6d,user,user_2631,3,77166.09,203.0.113.216,False,2,0
ambiguous_mid,False,2026-07-01T17:18:16.139468+00:00,fa969ab0-a270-4cb7-a37f-bd644c7e5f69,user,user_4986,5,10611.07,203.0.113.205,False,2,0
ti_confirmed,False,2026-07-01T17:18:21.109955+00:00,5f7a4c74-c628-43ea-a178-85667e24070e,user,user_2653,10,12801.06,203.0.113.201,True,3,1
ti_confirmed,False,2026-07-01T17:36:57.286486+00:00,ccab4e6c-a77f-47ab-bf8a-dc06e008281a,user,user_1163,9,12630.54,203.0.113.68,True,2,1
benign_quiet,False,2026-07-01T17:45:07.058841+00:00,36468dfa-a73a-44b6-a482-4f2321c58c0b,user,user_1260,2,,203.0.113.254,,2,0
benign_quiet,False,2026-07-01T17:45:41.415083+00:00,3a0ca79d-bbb6-4da8-9c20-998654424b41,user,user_2249,3,3282.3,203.0.113.131,False,3,0
ti_confirmed,False,2026-07-01T17:46:39.146185+00:00,96034337-1a51-4d42-8731-8e33ac962468,user,user_657,5,12076.51,203.0.113.16,True,3,1
benign_shared_nat,False,2026-07-01T17:47:15.937968+00:00,3cd352ad-edde-4eef-b58f-c37b545f8ce7,user,user_5000,6,4499.06,203.0.113.145,False,1,0
ambiguous_mid,False,2026-07-01T17:50:53.013698+00:00,e2698410-fe3a-45ce-89a3-e21741674ad0,user,user_589,4,3994.42,203.0.113.162,False,1,1
benign_quiet,False,2026-07-01T17:54:31.712655+00:00,42bbae7e-526f-48d6-9e30-942aecc8a893,user,user_1360,3,,203.0.113.75,False,2,1
ti_confirmed,False,2026-07-01T17:58:37.471984+00:00,05128af0-67be-4348-b48a-3fea3778fffe,user,user_2725,2,65203.24,203.0.113.174,True,1,1
benign_slow_natural,False,2026-07-01T18:02:24.036952+00:00,947ef4bf-80f4-44f4-982a-f891c0955295,user,user_2560,4,,203.0.113.185,False,2,0
ambiguous_mid,False,2026-07-01T18:02:57.518039+00:00,f8ed24c4-5376-4263-b243-26cfc3b4c543,user,user_2351,7,10321.84,203.0.113.244,False,1,0
loud_burst,False,2026-07-01T18:03:29.572266+00:00,32949985-13ae-4b0f-bab5-830775093b1a,user,user_914,,56.2,203.0.113.52,False,3,1
loud_burst,False,2026-07-01T18:05:00.974221+00:00,bb7aaaee-52aa-4531-a2ee-7ed874dd73b5,user,user_4364,32,172.56,203.0.113.131,False,2,1
low_and_slow,False,2026-07-01T18:06:28.546569+00:00,53e9c2b1-357b-4320-9882-da42993b5dfc,user,user_4779,8,59886.45,203.0.113.37,False,1,1
benign_slow_natural,False,2026-07-01T18:09:00.400564+00:00,dc5e9fe8-2972-4b8b-950c-ded57dcf1ebc,user,user_2797,4,,203.0.113.170,False,1,0
benign_shared_nat,False,2026-07-01T18:09:59.899916+00:00,368d276a-3493-433e-b9e4-e0a4fd54c53d,user,user_3680,9,18595.51,203.0.113.165,False,1,0
loud_burst,False,2026-07-01T18:12:01.556469+00:00,10a21070-f0ff-4990-a696-1116aa44e421,user,user_4935,10,17.6,203.0.113.63,False,1,1
low_and_slow,False,2026-07-01T18:13:11.494053+00:00,e881b182-deca-427c-a71f-7b19275c79b2,user,user_3579,15,72251.18,203.0.113.95,False,3,1
benign_quiet,False,2026-07-01T18:13:37.912263+00:00,5c91928d-0b43-44cd-9957-0b1241f90969,user,user_1046,2,2902.81,203.0.113.121,False,2,0
benign_slow_natural,False,2026-07-01T18:15:20.359344+00:00,eeba1797-7df6-4c21-87ae-58f9ab38e097,user,user_4286,4,66870.38,203.0.113.99,False,2,0
loud_burst,False,2026-07-01T18:16:03.593338+00:00,6dd1380d-654e-4bc7-8bc9-7bf172bb2a13,user,user_3463,32,110.49,203.0.113.57,False,2,1
ambiguous_mid,False,2026-07-01T18:20:55.205075+00:00,6a1eb283-b7b4-4ca5-becc-4697e483e20f,user,user_3501,,13609.66,203.0.113.167,False,3,1
loud_burst,False,2026-07-01T18:23:02.363175+00:00,b88d5aa0-25d1-4a6d-87ad-026b1ad7fa33,user,user_4383,30,268.88,203.0.113.135,False,1,1
benign_shared_nat,False,2026-07-01T18:23:56.911640+00:00,d85b7be6-c4a8-445f-8242-3f5892be1a04,user,user_4143,7,31494.23,203.0.113.209,False,1,0
benign_slow_natural,False,2026-07-01T18:24:17.526212+00:00,28165269-1f66-4d4e-ac0b-5162d59f26cf,user,user_4349,3,81667.04,203.0.113.77,False,2,0
loud_burst,False,2026-07-01T18:24:23.727521+00:00,a8be8a61-678f-4178-812c-d5b04353f9bc,user,user_739,19,,203.0.113.208,False,1,1
ambiguous_mid,False,2026-07-01T18:25:12.792584+00:00,24f80017-799d-45c6-b9d6-d4c509afba0b,user,user_2517,4,8204.55,203.0.113.11,False,3,0
benign_quiet,False,2026-07-01T18:25:33.878453+00:00,f408f5f8-d965-4ef5-9a89-ca38bc7156b7,user,user_1979,1,3502.65,203.0.113.89,False,3,0
ti_confirmed,False,2026-07-01T18:26:00.733372+00:00,e73b14d7-59cf-4ab8-86d5-ae2f4535ac82,user,user_718,3,13743.6,203.0.113.39,True,1,1
low_and_slow,False,2026-07-01T18:35:29.848250+00:00,a006bdd2-c617-4cfe-9292-224e6ee6fab9,user,user_3821,,80208.32,203.0.113.79,True,1,1
low_and_slow,False,2026-07-01T18:40:29.496185+00:00,24a621b3-f13c-42a3-a990-eee06e4e882c,user,user_1037,,41877.65,203.0.113.178,False,2,1
ambiguous_mid,False,2026-07-01T18:45:35.602893+00:00,91951229-947d-43ff-87ef-57102c27151f,user,user_994,7,7368.02,203.0.113.154,False,3,0
benign_slow_natural,False,2026-07-01T18:57:17.767046+00:00,54b112bd-b4eb-421c-9ded-6f523be5cc2d,user,user_3379,4,28988.33,203.0.113.99,False,2,0
benign_slow_natural,False,2026-07-01T18:59:52.120077+00:00,144efaf4-db02-4743-80d4-7c332fc83ff8,user,user_3791,4,37063.17,203.0.113.249,False,3,0
benign_shared_nat,False,2026-07-01T19:00:43.785789+00:00,d5160464-0521-4eaa-8138-55c7cdfc58bc,user,user_679,6,27500.19,203.0.113.238,False,3,0
benign_quiet,False,2026-07-01T19:01:51.157452+00:00,ec98d353-c51c-47c5-b6e1-cf989281fdf2,user,user_2156,,826.09,203.0.113.155,False,3,0
